id,chall_neg,chall_pos,crit_neg,crit_pos,challange_d,crit_d,gender_1,age_1,iqms_avg,crms_avg,chms_avg,fms_avg,fsc_avg,crsc_avg,challengescenario_1
d2ba26f5-55fd-4c38-add1-8b1dfaaa04b8,3.493387827547302,3.790808216998444,3.7392072546989765,3.839575213178374,-0.2974203894511418,-0.1003679584793975,1,19,5.5,3,3.75,2.75,2.5,2.5,2
d3e81836-7705-4ba5-9d3d-4336f9d0f44d,4.055736621135896,4.420269239750632,4.356258313807423,4.263167625573769,-0.36453261861473596,0.09309068823365418,1,20,5.5,4.75,4.75,4,4,4,2
d525660d-3c9a-4698-9986-16f73e89d55c,7.0794799891029205,6.5707952430926335,6.117818529944523,6.021090073384139,0.508684746010287,0.09672845656038387,1,21,5.5,4.75,5,4.5,3.5,4.5,2
d592b2e5-5b63-414d-a88f-0f9ab879ac04,4.7423723930661765,4.78978809674926,4.282740915738316,4.209667548913537,-0.04741570368308334,0.0730733668247785,2,21,5,4,5.25,4,2,3.5,1
d73978d7-c872-4a9b-a8ac-11ac47a23a40,4.885615048009805,4.250558977949311,4.092010169708379,3.823065825334225,0.6350560700604939,0.26894434437415393,1,22,4,4.75,4.5,3.75,3.5,5,1
d95e4d20-0649-4ab5-a4c7-34f3194154bd,4.813836368224611,4.625770710803556,4.834341969501049,4.727938179141329,0.1880656574210553,0.10640379035972014,1,20,5,4.25,4.75,4,3.5,3.5,1
db6599f8-4195-45b2-9d40-ed188daa01e6,4.367678785639918,4.21526637924307,4.306228098788614,4.222089492785255,0.1524124063968486,0.08413860600335887,1,21,5,3,3.25,2.5,3,3,1
dbc57ef1-af2b-4732-86f2-c513721a4939,4.504722961513674,4.918909876671258,4.488031008591777,4.230811659981002,-0.41418691515758344,0.257219348610775,2,21,5,3.5,4,3.75,3,2.5,1
dc7e550e-b066-46a4-9a84-812a8084e042,5.199740093497344,5.189685051967027,4.816735462561928,4.811711762101302,0.010055041530317332,0.005023700460625946,1,20,3.5,4.75,4.5,4.75,3,4.5,2
dd510bbe-fac7-4959-887d-5baaad787ebd,4.671511781637498,5.168631593384325,4.815176558689644,4.74577034272831,-0.4971198117468276,0.069406215961334,2,21,5,3.25,4.25,3.5,4.5,3,1
de1b448a-bcc6-49ce-b7e7-e45103e0c913,4.730382858444241,5.1424865664890635,5.124250170677448,4.93830722503377,-0.4121037080448229,0.18594294564367786,1,20,4,4,5.25,4.25,4.5,3.5,1
df4448c8-9132-48bf-8584-c816ed7a12c4,4.56075155277672,3.934197798030739,3.8641492823323387,4.005784332147275,0.6265537547459812,-0.14163504981493658,1,23,6,3.25,5,2.75,1.5,3,2
df8992bf-4c7e-4b2c-aa35-9c7b4ea70569,5.354223119569442,5.367198976694329,4.794481310232889,5.256806293719632,-0.012975857124887469,-0.46232498348674245,1,21,4,3.5,3.25,3.5,2,2.5,1
e09126e5-be64-4fbe-940a-a991276c4f7f,4.808505472194097,4.02792953973382,4.831321560298809,4.832331066449118,0.7805759324602777,-0.0010095061503090363,1,19,5.5,4.75,4,3.75,4.5,4.5,1
e0e23d0e-48e1-4e48-ad25-9e6f7325e287,3.469060002145467,3.9133157843908704,3.6237022030330936,4.003822337346915,-0.4442557822454032,-0.38012013431382163,1,19,5.5,4.25,3.75,2.75,3,2.5,1
e2dafc6e-f634-4f2c-8dcd-a2e1cd406715,4.891507703351026,5.005097414146094,4.596545842720489,4.558715269426075,-0.1135897107950683,0.037830573294414194,1,22,3.5,3,4.25,3,3.5,3,1
e4dc87cf-4023-43be-88fe-acd81b31cc37,4.270494659538253,3.9856100076774554,4.271967936667151,4.370986446052788,0.28488465186079726,-0.09901850938563683,1,22,6,2.75,4.75,3.5,2.5,4,2
e501e4dc-9e5f-4d29-bef2-252e48024384,4.1499410349767105,5.035095960379639,4.327650109592825,5.004879629125694,-0.8851549254029285,-0.6772295195328688,2,24,6,6,6,5.75,4.5,5,2
e5428923-2b1f-4281-946d-693fced8712d,5.924684638975372,5.717480101822569,5.772810870493724,5.554664121085741,0.20720453715280307,0.21814674940798273,1,20,4,4.5,4.25,3.5,4,3,1
e736640e-245d-4745-8c13-3bd1aca1f5f4,4.7196077133219285,5.398292548678211,5.023513408569885,4.8018372752612715,-0.6786848353562824,0.22167613330861347,1,23,5,3.25,4.5,3.5,3,3.5,1
ebfc00bc-ca04-40fd-9b20-4433f36eb71b,6.249580485251699,6.216021390877059,5.560589396539646,6.130140617545597,0.03355909437464,-0.569551221005951,1,20,5,4.5,4.5,3.5,3.5,3.5,1
ed85a2cc-f784-4174-aff2-f42faeac57fe,4.767845977638186,3.9912104889404705,4.418435354326233,4.326672203588295,0.7766354886977154,0.09176315073793795,1,20,5,3,3.5,2.25,2,3,1
ee17bdbd-8db8-4e42-a616-380d8f1a5538,4.692557664048055,4.3515114088842575,5.163720034773392,4.457301883114874,0.34104625516379716,0.706418151658518,2,20,5,4,4,3.75,3,3.5,1
ef498cd2-9cc9-4f17-9f7c-e2c33d42d78c,3.4116670697620757,3.1520824660520335,2.904069714846487,3.3450833570109926,0.2595846037100422,-0.44101364216450545,1,24,3,4,4,3.75,4.5,4,1
f2f284e9-1aa2-4770-bb24-d0f04ff38623,4.288108302289517,4.273057816010913,4.271761271284239,3.873277769624578,0.015050486278604502,0.39848350165966107,1,19,3.5,3.5,4.75,4.5,5,4,1
f6e6253d-bfa3-4fc8-94b8-34adec37e909,2.756286577464416,3.764703429678112,3.1901928363417955,3.0735648913251814,-1.008416852213696,0.11662794501661411,1,23,6,3.25,4.25,4,2,3.5,1
f9110919-0ef9-4bd1-b2a2-033effd61718,4.767883189573507,4.32131807650408,4.13951990795754,4.055906508801461,0.44656511306942726,0.08361339915607946,1,24,5,5.25,5.25,4.25,4.5,4.5,1
f93566cb-f4ae-4adf-933c-8854495e817e,4.182799336717576,3.9292743266805434,4.242636659560618,3.8503188484052955,0.2535250100370323,0.39231781115532227,1,21,5,4.5,4.25,4.25,4.5,3.5,1
fb49450b-362e-40cc-a24b-79711dfb8286,4.292299464159298,4.178190639701494,4.173212714986174,4.589057727105667,0.11410882445780413,-0.415845012119493,1,21,3.5,4.5,3.25,4,3.5,3.5,1
fb4c52e7-7217-41fe-be4f-953b0a1397d3,4.92938525348682,5.175149125068943,4.767995484767927,5.052758506456541,-0.2457638715821231,-0.28476302168861345,1,23,3.5,4,4.5,3.25,2,3,1
fb74f245-9351-4e25-8b38-8b4c2e4aa8d9,3.1238209067206992,2.8027386405535117,3.735432904260335,3.1909365462544645,0.3210822661671875,0.5444963580058704,1,20,6,4.5,4.75,3.25,3.5,3,2
fc5ca8e2-0902-4fc2-82e4-e3e3964a3c7f,3.1478537346360045,4.095836049558676,3.264196882856371,4.229696670273477,-0.9479823149226712,-0.9654997874171061,2,21,2.5,2.25,4.25,2,2,2,1
fd7cedee-b0cc-4637-b597-98f8fe606204,7.145419626342633,6.907438955887897,6.435718649818461,6.161285275143409,0.23798067045473648,0.274433374675052,1,19,5,3,4,2.75,4,4,1
ff683742-a3a6-4e2d-bb3a-69ac279810fb,4.885095033809006,4.125761721906321,4.152620457948447,4.473556413213904,0.7593333119026848,-0.3209359552654574,1,21,5,3.75,4.5,3.75,3.5,3.5,2
